stimulus,semD,contNum,mean context length,RT
tremble,0.2168024977939976,1326,1448.711161387632,698.38
assertiveness,0.2526051314422436,1672,1087.248803827751,893.53
praise,0.2892859117193595,28800,1175.5021527777778,646.72
marketability,0.2809496433479604,520,1901.7692307692307,944.97
expedition,0.2961693997651111,12749,1139.759510549847,748.0
islander,0.3033154249135607,655,1382.5175572519083,776.2
heartfelt,0.24853557365784748,3871,1146.810384913459,814.79
executioner,0.231911649061873,1003,1401.643070787637,730.19
interject,0.2255400820029086,239,1859.3430962343095,729.03
thermodynamic,0.24337445083061568,1047,1178.4212034383954,1024.15
undisputed,0.34076615240731506,2251,1431.997334517992,903.27
musketeer,0.29811236256696216,144,879.0763888888889,768.82
smell,0.2923543570383851,19533,1079.433061997645,615.06
localized,0.3802139478901966,1645,1979.0340425531915,660.88
wetting,0.354468377214917,957,1066.4315569487983,727.52
handbook,0.33936807194892654,23614,1093.329973744389,664.03
taboo,0.26012976542113675,2223,1263.5856950067475,711.57
mailbag,0.2102872625360363,318,1441.2704402515724,786.09
bloated,0.2887477570639175,1817,1206.5954870665933,667.43
bandage,0.3015657850746956,1240,1197.941129032258,746.41
pass,0.36517626409974835,100000,1112.2282,666.38
impact,0.3345483639902799,100000,998.42696,686.26
sympathetic,0.30765703474260986,14301,1415.788895881407,838.16
unnoticed,0.2949323437690893,4480,1406.685267857143,784.6
aroma,0.3414014224508433,3360,826.4910714285714,761.35
pandemonium,0.22313053819853737,642,1269.4080996884736,917.38
tortilla,0.30882190773732227,548,761.1697080291971,734.53
flamingo,0.31193161605457015,1323,1439.7860922146635,764.26
dryness,0.3730015468670965,1360,1144.0058823529412,660.45
dome,0.3230882846779221,8741,1094.4223773023682,778.32
adrenal,0.2738841136550729,1139,1142.4899034240561,867.22
helpfulness,0.29430065109186837,781,1434.3649167733674,650.3
scamper,0.24063184022181816,321,1211.0872274143303,673.26
supernatural,0.21677702226548526,6352,1417.8041561712846,756.9
capitulation,0.2249056543226308,863,2078.3545770567785,935.46
tack,0.3214899881281085,3498,1244.0937678673529,706.67
calculate,0.3531953366165861,18854,1176.7708178635833,637.88
desecrate,0.21455285842523436,172,1697.860465116279,1026.11
impersonation,0.2838475468065099,952,1251.3088235294117,1055.96
lesbian,0.29630758826543524,9003,771.9248028434966,696.97
thanks,0.3117651347435259,100000,909.45761,577.06
refrigerate,0.2262303457601816,638,554.8134796238245,908.5
refreshment,0.31592985562499787,5328,1074.0337837837837,667.71
songbook,0.23910987683376853,775,857.4541935483871,728.71
blended,0.41033194583281896,6692,961.7114465032876,693.0
landowner,0.28250624489226683,4135,1248.5830713422008,844.0
cubicle,0.25824278127051925,2725,680.3398165137614,722.97
realtor,0.3027820936351456,365,743.2849315068493,739.07
mute,0.3329320773462144,3594,1213.0976627712855,563.5
orientation,0.34059692020365534,18811,1319.3810004784434,855.97
station,0.3469388689979564,100000,884.87398,673.03
modernization,0.28812510002871083,1073,2026.1994408201306,858.53
concert,0.29443562676257035,30638,907.8297865395914,664.13
theatrical,0.2552352761492955,11015,923.0725374489333,704.23
addiction,0.3189447690528711,9124,1042.584392810171,628.29
bumble,0.3013301285208422,836,1067.0526315789473,664.96
upward,0.3522960344278944,5226,1475.8283582089553,710.97
trying,0.2932125044414834,100000,1099.2428,632.19
industry,0.3465896544362916,100000,797.47062,617.97
hazel,0.35854395351876367,5488,1038.2565597667638,650.03
whim,0.262938126938848,2573,1432.733773804897,715.93
screwball,0.18453484658811875,223,805.6726457399103,702.0
slush,0.2854954312431507,147,1293.2312925170068,657.13
binomial,0.2858944928307047,672,1203.9270833333333,924.29
return,0.3742228440938298,100000,979.32749,619.0
toga,0.27653557078541396,295,1298.9796610169492,696.43
neurological,0.3032943227342476,6043,1236.223564454741,833.78
toward,0.34108856419282,33658,1516.0323845742469,596.72
individualistic,0.24047515609160586,1534,1855.6857887874837,1069.17
gospel,0.22448584402863153,20497,1243.3492706249694,711.67
easygoing,0.2712004022899002,430,1173.679069767442,790.84
score,0.35292614413631707,48727,947.9868450756254,631.47
organist,0.23785703036323236,2797,1138.63639613872,757.33
tailor,0.36785948193873247,13060,864.3225114854517,645.83
safe,0.36958141140561407,100000,941.2552,824.3
pervade,0.2655464756342549,640,1860.8359375,955.84
install,0.32597371067366115,34809,892.4282800425177,667.59
firstborn,0.19567718725531857,714,1888.2296918767506,726.42
hippo,0.3199988408472107,1333,1231.543885971493,781.82
steady,0.3457896668134597,25880,1281.0544049459043,612.48
scored,0.2965784678316587,24127,900.5350437269449,629.58
rescuer,0.2651404552961333,456,1293.4802631578948,789.1
ok,0.28101875402935167,60345,978.5932223050792,556.03
hemorrhage,0.35715799542124255,317,1589.0662460567823,798.32
preface,0.28742031416407715,6741,1578.070315976858,829.21
steal,0.2873317707906263,12108,1188.0571522960026,618.52
spectrum,0.36503410478842335,29413,1200.0909801788325,675.32
worked,0.33930007882857344,100000,963.82018,708.65
heathen,0.19646726608382298,1359,2008.1949963208242,735.3
instantly,0.34277921102906395,23281,1033.4201280013745,693.7
pimp,0.23708979241575864,1170,887.2666666666667,683.12
rob,0.3334364572959493,28692,1028.1475324132161,651.73
prestige,0.3331854281699436,7231,1439.9954363158622,695.33
companion,0.35176581242571087,22058,1172.1247166560886,672.88
kneeling,0.27276878777635855,2209,1382.1756450882751,816.31
chef,0.31556756995799046,12076,765.9315170586286,632.84
thoroughly,0.3467285347255735,37513,1185.4240663236744,674.06
carton,0.3817417056264866,1484,921.8820754716982,676.69
reanimate,0.25159463167969565,88,1910.0568181818182,1002.32
steam,0.34183416814428097,27105,944.4375576461907,615.48
mount,0.3698430675870404,28701,1212.0190934113793,636.81
unattached,0.33931758216514357,670,1314.0820895522388,814.83
creamy,0.3206975555695647,3936,682.3196138211382,660.03
invigorating,0.34086967189078216,2048,978.771484375,894.28
employer,0.285399077279249,43860,905.0764705882353,742.91
preserver,0.30416733098739623,338,1595.8698224852071,776.16
pebble,0.3221794240364049,2320,1170.3012931034482,722.94
short,0.3711591646655332,100000,994.74907,686.19
tunnel,0.3375444267443398,19284,1074.286040240614,612.44
boatload,0.2708749385819992,133,1456.9172932330828,837.38
outing,0.26580447509476096,7728,1047.9569099378882,708.65
succeed,0.3081917428976447,31280,1333.14584398977,667.24
crackle,0.2582070660288778,892,1123.3822869955156,699.59
localization,0.36008959692520165,1251,1705.705035971223,755.34
stammering,0.2874859058527837,315,1162.1174603174604,803.13
steep,0.3016967959932087,20579,1114.9754604208174,992.7
unshaven,0.18922533290816732,282,1218.1382978723404,714.07
draft,0.302449232086208,49323,1244.555035176287,580.78
silken,0.26681776858812795,742,1325.5283018867924,782.74
listener,0.27853332583923934,7631,1071.3382256584982,745.13
copulate,0.2625343914562095,84,1317.8214285714287,962.32
stem,0.39225139090403693,16229,1222.5976954833939,683.58
succession,0.35342827491889384,16405,1439.6725388601037,739.58
toothy,0.2323255927428397,212,850.5,754.3
puss,0.29666827289314035,847,1423.5796930342385,703.89
headquarters,0.34242863677051466,27511,1151.1275853295047,777.38
system,0.3761320890780287,100000,869.11704,614.82
towards,0.3588210549205738,100000,1059.12357,672.0
nonstick,0.28601190023568507,59,772.6610169491526,785.94
kneecap,0.3159941310500695,309,1041.388349514563,835.9
impede,0.3252579406069887,2664,1741.9620870870872,862.54
mole,0.36359134888725936,3730,1195.880965147453,578.32
restraint,0.31831333560612607,6537,1602.810616490745,724.53
playwright,0.23041443436997974,4285,979.9992998833139,727.4
uneaten,0.28418048963297843,252,1074.2857142857142,851.13
theoretical,0.29187622421799836,35111,1267.4116943408048,830.23
pacify,0.2593264653804481,598,1734.6688963210702,652.0
sitting,0.3012169791397074,67162,1123.817977427712,649.97
shoot,0.29463663790784383,22081,1067.935872469544,593.67
weakness,0.3245170994827569,16714,1604.957042000718,722.75
disk,0.2968200251830837,23854,967.1552360191163,550.7
sixteen,0.3445674930773398,13985,1342.860278870218,642.39
intensify,0.30980851430004974,2512,1780.4617834394905,715.55
said,0.34224899911104706,100000,775.25305,660.61
metal,0.3683478383732126,48340,951.7527720314439,617.64
mantel,0.3509614110765957,535,1123.9981308411216,958.52
crabbed,0.19360925807832494,116,1859.0862068965516,687.21
touch,0.34546830503314735,100000,956.72041,627.33
sucrose,0.3031530149287615,617,1158.1021069692058,989.04
therapy,0.3520694033486884,39772,896.6698431057025,690.41
loath,0.2525116946518308,832,1708.6021634615386,692.29
password,0.2964867364632054,29007,802.1203847347192,614.47
scooter,0.32267216702323503,2941,896.740564433866,657.47
headmaster,0.2509924910056435,3866,1189.172271081221,703.09
punctuate,0.28448469236925966,643,1215.8880248833593,743.56
suddenly,0.2542150158738368,51630,1263.2883982180902,606.48
fireproof,0.3508710245611192,442,1104.0294117647059,753.56
saucepan,0.21168956141583878,2920,506.98664383561646,696.91
bipartisan,0.23802517984217852,513,1771.056530214425,843.62
sixty,0.3259787392093024,11457,1402.4927991620843,630.41
intern,0.3758579160059348,1828,1228.8101750547046,872.53
psychopath,0.20353956417590138,635,1075.2551181102363,951.25
insight,0.3316341859078737,47397,1057.620482309007,651.38
sail,0.29424295892997543,13541,993.6707037884942,676.56
banter,0.21410736412610057,3601,1002.6961955012497,790.79
pothead,0.18021032368736473,27,959.3703703703703,790.71
tables,0.3793131316083749,49504,1061.8392049127344,675.81
distinguish,0.3317275538705914,19058,1768.6154895581908,823.97
impurity,0.33105167648552525,758,1739.9498680738786,877.27
tight,0.3429358820157012,34819,1089.7194347913496,675.06
sue,0.3360058127948663,30545,1072.4359469634965,732.22
pyramidal,0.3703623764165384,802,1356.9488778054863,1005.16
shore,0.3128851188968029,20614,1164.4667216454836,682.36
tangent,0.3089776643441966,1388,1276.10734870317,838.87
sent,0.35353500058838666,100000,1050.31229,659.58
qualitative,0.2579872134449041,15199,1403.0513191657346,932.81
palace,0.32048809098827197,32095,1007.4485122293192,797.9
marinated,0.23963512385600633,1096,637.2883211678832,859.85
specter,0.28531903084099886,445,1908.1550561797753,735.83
hypothesize,0.30451654836474856,271,1975.409594095941,810.0
atomize,0.2901324123074698,16,3110.9375,769.91
turning,0.3328217372826826,69426,1193.6603145795523,678.14
step,0.35669689248868286,100000,1100.85003,565.0
away,0.33724574846885863,100000,921.724,605.5
fatherland,0.19491289686991373,376,2223.191489361702,785.52
oversimplify,0.22674757775842258,165,1861.4424242424243,778.09
sugar,0.394379270911468,25675,943.6601752677702,578.07
memo,0.31628610784047023,3922,1439.3393676695564,655.56
transferring,0.35951388058900174,13667,1371.2608472964073,886.03
squint,0.29336998324133773,778,1236.2622107969153,735.26
shortage,0.3071504763196591,17480,1289.9315217391304,743.68
unemployment,0.2583047297336409,18078,1329.7520190286536,903.9
gravitational,0.2748256567892756,2457,1369.8099308099308,986.85
trail,0.3358963905322268,27471,1039.2421098613083,699.6
lowly,0.2691780115224626,2570,1408.2817120622567,730.88
turn,0.35134122057700035,100000,1078.08915,585.3
tag,0.3466845932314472,17281,1047.6106128117585,603.32
mines,0.32019020590319536,12093,1315.6634416604647,646.03
speculation,0.29184098984266166,13311,1567.0147246638119,778.66
publicity,0.30725687737277985,33168,1120.0032260009648,714.69
resemblance,0.27601852292447204,5814,1498.9872721018232,865.26
backless,0.314256318125544,125,733.904,810.94
paneling,0.29409021346963204,211,861.7677725118483,741.37
nearest,0.367595373800621,40357,997.9809202864435,673.7
associate,0.36406973165441836,34414,1090.0353053989656,791.41
past,0.35113593518894043,100000,997.04428,618.36
usage,0.3425141489273171,35729,1237.7342215007418,660.03
bagpipe,0.2743157029792611,683,1006.8111273792093,759.61
meditative,0.25372904569390736,1330,1229.6736842105263,883.69
prosper,0.3084612812638756,4887,1388.560466543892,794.87
breakup,0.32155819139185426,793,1508.2042875157629,706.82
bat,0.33582319488349516,9860,1084.4803245436105,825.85
wedlock,0.2684740126549087,589,1565.8081494057724,748.86
cupboard,0.3125853403401377,8595,911.5498545666085,627.97
prairie,0.3259115783881874,1661,1333.9422034918723,792.9
undersell,0.24457930317812546,94,1535.2978723404256,942.93
thing,0.273656843121601,100000,1000.42028,715.27
aptitude,0.2799930810282556,4234,1223.4763816721777,857.59
engraving,0.3316963035465163,2919,1076.3569715656047,809.16
inducement,0.29010318979248134,1049,1896.5452812202097,1019.57
parcel,0.33670688178285285,7296,1272.797149122807,699.43
derangement,0.3156784345336411,273,1767.6923076923076,994.33
speeding,0.31071591135473536,8232,1139.103498542274,652.58
creepy,0.21272420536165662,3207,1030.4805113813534,644.19
summons,0.31142306526044583,3336,1631.439448441247,763.54
roadster,0.239001591195591,1048,879.0725190839695,902.0
scorecard,0.3472545960199128,1411,907.8419560595322,932.45
midsummer,0.29300879539372787,3934,1090.463904422979,796.22
caller,0.3374619874013132,5838,1090.9093867762933,728.74
nonchalant,0.21374422350005334,430,1196.153488372093,914.65
weepy,0.25318056385349996,283,932.226148409894,737.22
snatch,0.27932602639733883,2973,1257.012445341406,719.66
across,0.37133542121534596,100000,857.5396,589.47
suggestion,0.29775417928510634,30706,1533.8087995831434,711.39
teen,0.2941083368230838,5732,782.5467550593161,584.44
spinal,0.3592261508053002,6994,1062.545324563912,687.94
auto,0.34322664148880055,18878,904.6360843309673,678.85
landslide,0.28253529943719535,1724,1517.1844547563805,738.69
undergoing,0.37940212537689266,12867,1285.7809901297894,676.94
positioned,0.3842183038795978,15636,1097.1382067024815,757.58
prejudicial,0.250895091411853,2186,1595.4624885635865,818.45
reaction,0.3462550656012442,44354,1338.7599089146413,667.38
detection,0.36970133065095473,21557,1181.6469824187038,749.25
systematic,0.319869862964362,24331,1512.6834490978588,760.36
leprechaun,0.24774250699677827,249,835.5783132530121,880.35
steps,0.3718905731243221,100000,1141.88994,611.79
potency,0.36011210471182376,2426,1362.30296784831,709.14
bold,0.3412532696043625,26991,1146.569152680523,656.03
shorter,0.36996319378162434,27039,1274.2844779762565,639.57
neat,0.31194944536215974,15907,1156.3841076255737,706.07
swelter,0.24365830857914295,73,1108.150684931507,795.04
possible,0.36696703466015873,100000,945.6693,623.06
complete,0.3884224846051926,100000,907.76239,764.45
threat,0.30885569341876185,59517,1296.2545659223415,694.65
thorny,0.3042989019404114,2042,1504.27375122429,697.03
autistic,0.27623730867599455,3091,1182.9909414428987,907.68
strung,0.2755589847407138,2419,1241.820173625465,763.93
lighthouse,0.309656715231985,5782,980.5690072639226,742.39
adoration,0.21822196919831205,1871,1402.304649919829,801.2
divergence,0.307762690718905,2588,1996.7063369397217,722.66
setback,0.30487826324852824,3097,1516.3590571520826,729.09
cannon,0.329942597186858,6900,1242.8460869565217,551.52
nonstandard,0.29339885027218876,273,1943.098901098901,960.6
worshipper,0.2182652253813463,672,1641.638392857143,772.15
dissident,0.21451023119067256,1469,1963.4009530292717,832.72
trainer,0.3401209421082213,14681,828.0431850691369,638.36
wrestle,0.25679778789352975,1751,1421.5345516847515,815.63
anchored,0.3414022915763414,3603,1378.2248126561199,678.42
phenomenological,0.22808671650270815,1027,2067.6202531645567,1087.88
endeavor,0.3227818336180456,2424,1556.329207920792,724.24
letdown,0.2220438967307928,307,1108.9478827361563,748.87
abrasive,0.3481316471629072,1863,996.0676328502416,710.59
scholarship,0.3068688912319117,18198,1183.6921090229696,778.15
treatable,0.28503304379463446,1360,1225.5154411764706,760.33
medium,0.3939369439885609,65369,1064.510333644388,819.38
salvaging,0.320217805977054,461,1398.711496746204,805.57
equate,0.30166666298627215,3309,1696.1967361740708,1006.15
supervise,0.3302997776248165,4442,1239.477937865826,795.63
incapacitate,0.3922086695831174,1154,1019.5181975736568,1054.47
